,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
3602,29.0,67,8.5,47.0,partly cloudy,1006.38,4,Autumn,8.0,mountain,Cloudy
553,2.0,41,14.5,94.0,partly cloudy,1147.75,11,Winter,1.0,mountain,Snowy
316,51.0,85,13.5,77.0,clear,1025.39,12,Autumn,5.0,mountain,Sunny
1842,24.0,96,15.0,96.0,overcast,1006.18,1,Winter,1.5,mountain,Rainy
1359,28.0,20,5.5,6.0,clear,1012.95,5,Summer,8.5,inland,Sunny
958,-7.0,85,1.0,76.0,overcast,989.97,1,Winter,3.0,inland,Snowy
1858,34.0,78,11.0,71.0,overcast,996.85,3,Summer,4.5,mountain,Rainy
1414,1.0,92,11.0,80.0,partly cloudy,999.17,0,Winter,4.0,mountain,Snowy
8411,10.0,64,10.0,27.0,partly cloudy,1013.33,1,Summer,8.5,inland,Cloudy
5456,30.0,23,3.0,16.0,partly cloudy,1021.2,5,Winter,10.0,mountain,Sunny
2500,39.0,79,11.5,100.0,overcast,1005.63,9,Winter,9.0,mountain,Cloudy
4606,-10.0,97,19.5,89.0,overcast,983.57,13,Winter,2.0,mountain,Snowy
2210,16.0,92,18.5,50.0,overcast,995.44,3,Spring,3.0,inland,Rainy
13132,31.0,88,12.0,73.0,overcast,994.11,1,Summer,3.0,coastal,Rainy
1524,15.0,61,7.0,40.0,partly cloudy,1003.17,2,Winter,7.0,mountain,Cloudy
3320,15.0,66,8.5,75.0,overcast,1001.76,1,Autumn,2.5,inland,Rainy
10889,-1.0,69,5.5,58.0,overcast,991.78,1,Winter,3.0,inland,Snowy
13179,-4.0,98,1.5,76.0,overcast,988.72,0,Winter,3.5,mountain,Snowy
3365,24.0,92,12.5,56.0,overcast,1013.18,3,Summer,5.0,inland,Rainy
5376,3.0,98,9.0,82.0,partly cloudy,998.41,0,Winter,2.5,mountain,Snowy
433,11.0,70,7.0,12.0,partly cloudy,1005.16,3,Autumn,7.5,coastal,Cloudy
9393,14.0,79,11.5,74.0,partly cloudy,1002.5,7,Autumn,7.5,mountain,Cloudy
12340,23.0,52,12.5,39.0,overcast,1006.2,1,Summer,8.5,coastal,Cloudy
8647,26.0,86,13.0,55.0,overcast,1005.33,1,Autumn,1.0,mountain,Rainy
12178,-8.0,20,13.5,41.0,partly cloudy,1025.26,3,Winter,8.5,coastal,Cloudy
852,29.0,30,6.0,12.0,clear,1012.61,10,Winter,8.5,mountain,Sunny
2151,14.0,42,10.5,83.0,cloudy,1078.65,7,Winter,10.0,mountain,Rainy
2338,26.0,86,5.0,63.0,partly cloudy,999.7,3,Spring,3.5,coastal,Rainy
3218,-4.0,77,14.0,86.0,overcast,987.1,0,Winter,4.0,inland,Snowy
4893,33.0,64,2.5,15.0,clear,1021.71,9,Spring,7.0,coastal,Sunny
2327,-6.0,82,14.0,82.0,overcast,991.66,1,Winter,3.5,inland,Snowy
2002,29.0,70,12.0,26.0,partly cloudy,1004.95,4,Autumn,7.0,coastal,Cloudy
1811,20.0,60,5.0,91.0,partly cloudy,1008.09,0,Spring,3.0,coastal,Rainy
8254,29.0,53,0.0,1.0,clear,1017.52,10,Winter,8.0,coastal,Sunny
8744,32.0,74,36.5,75.0,overcast,1014.11,3,Autumn,6.5,mountain,Rainy
7789,36.0,48,2.0,12.0,partly cloudy,1027.45,10,Autumn,8.0,inland,Sunny
7898,32.0,91,6.5,59.0,overcast,992.79,0,Spring,1.5,coastal,Rainy
3059,25.0,76,10.5,23.0,partly cloudy,1139.41,1,Summer,3.0,mountain,Sunny
12678,16.0,41,1.5,83.0,overcast,867.66,11,Autumn,14.5,coastal,Snowy
5557,-15.0,73,14.0,73.0,overcast,1090.57,4,Autumn,14.0,coastal,Cloudy
10836,-2.0,71,8.5,85.0,overcast,973.84,12,Winter,16.0,coastal,Cloudy
7138,28.0,53,15.0,27.0,overcast,1006.42,3,Autumn,5.5,inland,Cloudy
773,-1.0,83,19.0,85.0,partly cloudy,982.46,7,Winter,4.0,inland,Snowy
10312,21.0,94,36.5,108.0,overcast,1012.36,2,Summer,2.0,coastal,Rainy
6375,33.0,61,18.0,89.0,overcast,991.43,2,Spring,5.0,coastal,Rainy
10032,-6.0,71,13.0,95.0,partly cloudy,982.6,1,Winter,4.5,inland,Snowy
10901,19.0,78,11.5,74.0,partly cloudy,1012.92,1,Autumn,4.0,coastal,Rainy
7653,25.0,45,2.5,3.0,clear,1014.21,9,Summer,6.0,inland,Sunny
11496,14.0,76,11.0,35.0,partly cloudy,1009.43,1,Autumn,6.0,coastal,Cloudy
11302,33.0,52,11.5,28.0,overcast,1003.64,4,Winter,7.0,mountain,Cloudy
3521,-15.0,70,14.0,69.0,overcast,857.72,4,Summer,9.5,mountain,Sunny
9552,38.0,103,33.5,86.0,overcast,1005.38,10,Summer,1.5,inland,Rainy
11300,-13.0,20,9.0,19.0,overcast,987.05,7,Summer,18.5,mountain,Snowy
9207,40.0,25,8.5,8.0,clear,1012.12,10,Autumn,5.5,inland,Sunny
7554,31.0,109,18.5,82.0,partly cloudy,1014.3,1,Winter,1.5,coastal,Cloudy
6125,35.0,32,6.5,0.0,partly cloudy,1015.19,9,Summer,7.0,inland,Sunny
5580,36.0,63,1.0,10.0,partly cloudy,1028.04,5,Summer,6.5,inland,Sunny
2422,23.0,69,10.5,84.0,overcast,993.73,1,Spring,4.5,inland,Rainy
9691,30.0,67,9.5,32.0,overcast,1003.71,3,Spring,7.0,inland,Cloudy
6911,31.0,73,14.0,83.0,overcast,996.35,2,Autumn,3.0,mountain,Rainy
8141,3.0,99,2.5,72.0,overcast,986.55,0,Winter,3.5,inland,Snowy
764,23.0,70,9.5,38.0,partly cloudy,1019.56,1,Summer,7.0,mountain,Cloudy
12050,20.0,75,10.5,81.0,overcast,1015.58,0,Spring,1.0,inland,Rainy
8213,-11.0,81,35.5,78.0,partly cloudy,988.72,8,Winter,4.0,mountain,Snowy
3364,18.0,56,3.5,15.0,overcast,1003.46,1,Summer,5.5,mountain,Cloudy
8225,-9.0,77,14.5,61.0,overcast,986.36,1,Winter,2.5,inland,Snowy
7453,18.0,52,9.5,48.0,partly cloudy,1005.34,3,Autumn,7.0,inland,Cloudy
10803,10.0,64,18.0,65.0,overcast,1015.3,0,Winter,2.5,coastal,Rainy
1239,15.0,60,10.5,16.0,partly cloudy,1009.03,2,Winter,6.0,mountain,Cloudy
7383,18.0,89,6.5,92.0,overcast,1013.9,1,Winter,3.5,coastal,Rainy
11177,32.0,48,0.0,6.0,clear,1018.31,11,Spring,7.0,inland,Sunny
9995,-4.0,79,14.5,57.0,partly cloudy,984.97,0,Winter,1.0,mountain,Snowy
9488,15.0,98,15.0,91.0,partly cloudy,1012.91,6,Spring,5.0,coastal,Cloudy
8749,3.0,104,44.5,91.0,overcast,991.33,4,Winter,1.5,inland,Snowy
11142,26.0,54,8.0,26.0,partly cloudy,1011.49,2,Summer,7.5,inland,Cloudy
10616,26.0,82,14.5,96.0,overcast,999.91,8,Winter,0.5,inland,Rainy
6106,32.0,60,19.5,59.0,overcast,1012.87,3,Winter,4.0,coastal,Rainy
5305,14.0,97,12.0,82.0,overcast,995.74,2,Winter,4.5,inland,Rainy
6055,29.0,23,9.5,16.0,partly cloudy,1017.07,11,Spring,5.5,mountain,Sunny
9892,20.0,47,4.0,12.0,clear,1015.65,7,Summer,6.5,mountain,Sunny
3223,25.0,63,10.5,37.0,partly cloudy,1007.63,2,Summer,7.5,coastal,Cloudy
3314,15.0,60,13.5,61.0,overcast,1006.08,3,Spring,2.5,mountain,Rainy
6432,-7.0,74,6.5,65.0,overcast,996.08,1,Winter,1.5,mountain,Snowy
315,32.0,27,8.0,18.0,partly cloudy,1010.28,8,Spring,5.5,inland,Sunny
10365,15.0,96,10.5,84.0,overcast,1005.29,1,Spring,4.5,inland,Rainy
4468,2.0,96,15.0,65.0,overcast,985.89,1,Winter,5.0,mountain,Snowy
1366,4.0,72,15.5,85.0,partly cloudy,987.58,0,Winter,1.5,inland,Snowy
11395,43.0,54,6.0,17.0,partly cloudy,1029.2,9,Winter,5.5,mountain,Sunny
3657,-17.0,95,32.0,97.0,overcast,987.38,13,Winter,2.0,inland,Snowy
1048,-4.0,70,1.5,92.0,overcast,999.64,0,Winter,3.5,mountain,Snowy
9522,22.0,78,14.5,13.0,partly cloudy,1010.45,1,Winter,8.0,mountain,Cloudy
1666,30.0,54,1.0,19.0,clear,1018.26,5,Winter,7.5,mountain,Sunny
11817,15.0,76,12.5,56.0,overcast,1007.57,3,Spring,3.0,inland,Rainy
8548,-3.0,87,2.0,99.0,partly cloudy,993.03,1,Winter,4.0,mountain,Snowy
7098,-4.0,86,28.0,94.0,overcast,993.3,10,Winter,4.5,inland,Snowy
9079,15.0,71,1.0,18.0,partly cloudy,1016.26,1,Spring,5.0,inland,Cloudy
12959,12.0,76,7.0,62.0,overcast,999.25,2,Autumn,3.0,inland,Rainy
2490,26.0,35,3.0,14.0,clear,1027.91,7,Autumn,5.5,mountain,Sunny
5792,-4.0,70,6.0,72.0,overcast,982.54,0,Winter,4.5,inland,Snowy
6226,33.0,49,0.0,15.0,partly cloudy,1023.19,9,Autumn,8.5,coastal,Sunny
5519,32.0,88,11.5,56.0,overcast,1014.94,3,Summer,2.0,inland,Rainy
4385,-15.0,91,20.5,90.0,overcast,981.13,8,Winter,1.5,inland,Snowy
212,31.0,100,15.0,90.0,clear,1019.98,8,Summer,5.0,coastal,Sunny
4469,32.0,57,7.5,16.0,clear,1011.49,5,Spring,6.0,inland,Sunny
5315,15.0,99,6.0,63.0,overcast,1019.88,0,Autumn,4.5,inland,Rainy
7194,44.0,45,2.5,9.0,clear,1020.44,7,Autumn,5.5,mountain,Sunny
1123,0.0,71,19.5,53.0,overcast,980.18,0,Winter,4.0,inland,Snowy
1773,1.0,67,3.0,76.0,partly cloudy,986.57,0,Winter,4.0,mountain,Snowy
12039,26.0,50,6.5,31.0,overcast,1016.4,2,Autumn,8.0,inland,Cloudy
13121,27.0,86,6.0,89.0,overcast,1013.47,13,Winter,1.5,coastal,Cloudy
2254,33.0,92,17.5,55.0,partly cloudy,1004.05,1,Spring,4.0,inland,Rainy
1365,-7.0,61,2.5,79.0,overcast,990.5,0,Winter,3.5,inland,Snowy
12505,22.0,24,6.0,0.0,clear,1023.91,6,Autumn,5.5,mountain,Sunny
12650,13.0,54,1.0,96.0,overcast,955.55,8,Spring,3.0,inland,Rainy
12711,25.0,53,9.5,15.0,clear,1026.09,11,Autumn,7.5,mountain,Sunny
1822,-7.0,61,13.0,51.0,overcast,996.67,0,Winter,3.5,inland,Snowy
4256,14.0,62,8.0,86.0,overcast,1012.94,2,Summer,4.0,mountain,Rainy
1278,41.0,39,3.0,0.0,clear,1013.5,6,Winter,6.0,mountain,Sunny
6538,49.0,83,0.0,71.0,partly cloudy,1009.87,3,Autumn,10.0,inland,Cloudy
2924,24.0,59,10.5,28.0,partly cloudy,1008.83,1,Summer,7.0,inland,Cloudy
8553,-5.0,67,6.0,59.0,partly cloudy,981.92,0,Winter,3.0,mountain,Snowy
2317,15.0,89,10.0,75.0,partly cloudy,1008.06,0,Summer,2.5,mountain,Rainy
1803,15.0,72,0.5,44.0,overcast,1005.69,2,Autumn,9.0,inland,Cloudy
12064,23.0,37,5.0,7.0,clear,1014.42,7,Spring,7.0,mountain,Sunny
11805,22.0,51,6.0,27.0,partly cloudy,1012.46,2,Spring,6.0,inland,Cloudy
8055,12.0,71,19.0,87.0,overcast,994.43,0,Summer,3.0,mountain,Rainy
10565,-15.0,56,6.0,96.0,overcast,1153.96,11,Autumn,12.0,mountain,Cloudy
6955,31.0,73,11.5,86.0,overcast,1012.91,0,Spring,4.0,coastal,Rainy
4480,28.0,47,7.0,11.0,clear,1020.89,6,Summer,7.0,inland,Sunny
5226,12.0,90,18.5,85.0,overcast,1000.61,0,Spring,3.5,inland,Rainy
2384,11.0,88,15.5,82.0,overcast,992.52,0,Spring,3.0,mountain,Rainy
10683,24.0,50,5.0,42.0,partly cloudy,1002.1,1,Autumn,7.5,coastal,Cloudy
5026,-2.0,99,8.0,58.0,overcast,997.73,1,Winter,4.5,inland,Snowy
4050,31.0,21,0.5,17.0,clear,1016.93,6,Summer,5.0,mountain,Sunny
9993,17.0,88,14.5,73.0,overcast,997.35,3,Autumn,2.5,mountain,Rainy
8576,19.0,106,28.0,90.0,overcast,995.04,6,Spring,2.5,mountain,Rainy
8333,2.0,91,11.5,51.0,overcast,987.31,1,Winter,2.0,mountain,Snowy
11128,3.0,85,17.5,80.0,overcast,980.33,0,Winter,1.5,mountain,Snowy
7973,-5.0,65,10.5,81.0,overcast,992.86,1,Winter,5.0,mountain,Snowy
4538,13.0,98,6.0,103.0,overcast,1001.11,4,Summer,11.0,coastal,Cloudy
6119,18.0,66,14.0,10.0,partly cloudy,1000.04,1,Autumn,8.0,coastal,Cloudy
4349,3.0,66,16.0,62.0,partly cloudy,997.97,1,Winter,3.5,inland,Snowy
12738,18.0,53,3.5,35.0,partly cloudy,1013.46,2,Spring,5.0,coastal,Cloudy
11746,30.0,90,7.5,76.0,overcast,1003.0,3,Spring,4.0,coastal,Rainy
10369,47.0,78,11.5,48.0,cloudy,869.5,0,Spring,17.0,coastal,Sunny
11109,31.0,63,3.5,40.0,overcast,1006.31,3,Winter,8.5,mountain,Cloudy
11211,27.0,66,6.0,50.0,overcast,1018.96,1,Spring,3.5,coastal,Rainy
8226,29.0,108,26.0,94.0,partly cloudy,1013.48,11,Winter,4.5,inland,Cloudy
8452,28.0,29,2.5,41.0,cloudy,967.29,5,Winter,14.0,mountain,Sunny
6285,38.0,90,36.5,109.0,partly cloudy,998.71,14,Autumn,0.5,inland,Rainy
9891,-13.0,87,13.5,74.0,overcast,996.55,1,Winter,4.0,inland,Snowy
4877,-8.0,97,3.0,74.0,overcast,991.78,0,Winter,1.5,mountain,Snowy
5525,35.0,37,1.5,15.0,partly cloudy,1013.2,7,Spring,8.0,inland,Sunny
12094,31.0,77,7.5,90.0,overcast,1005.27,1,Spring,2.5,coastal,Rainy
2451,10.0,85,17.0,59.0,overcast,1010.03,1,Summer,2.0,mountain,Rainy
7053,58.0,102,12.5,106.0,clear,1011.68,9,Winter,2.5,inland,Sunny
12830,26.0,62,7.5,42.0,partly cloudy,1161.34,0,Spring,14.5,inland,Sunny
3470,25.0,53,4.0,6.0,clear,1024.05,11,Spring,8.0,mountain,Sunny
10148,-6.0,94,20.5,87.0,overcast,994.18,3,Winter,2.5,inland,Snowy
6647,-6.0,83,15.0,88.0,partly cloudy,993.8,7,Winter,1.0,inland,Snowy
6636,20.0,82,11.0,99.0,partly cloudy,999.98,2,Autumn,5.0,mountain,Rainy
5896,27.0,90,13.5,97.0,partly cloudy,1018.29,1,Summer,4.0,coastal,Rainy
9336,20.0,76,16.5,68.0,overcast,1000.91,2,Autumn,5.0,coastal,Rainy
3957,10.0,59,13.0,40.0,overcast,1019.43,4,Spring,7.0,coastal,Cloudy
4515,24.0,56,8.5,48.0,overcast,1012.3,4,Autumn,7.0,coastal,Cloudy
9750,11.0,61,6.0,42.0,partly cloudy,1014.07,4,Autumn,6.0,coastal,Cloudy
5920,42.0,62,4.0,8.0,partly cloudy,1015.44,5,Spring,10.0,coastal,Sunny
1151,17.0,98,18.0,90.0,partly cloudy,1007.51,7,Spring,5.5,coastal,Cloudy
2172,59.0,78,20.5,95.0,partly cloudy,1018.52,7,Summer,1.5,inland,Rainy
3019,12.0,60,14.5,80.0,overcast,1010.63,3,Summer,3.0,coastal,Rainy
12573,42.0,63,7.0,15.0,clear,1012.89,7,Autumn,9.0,coastal,Sunny
5617,28.0,67,3.0,9.0,clear,1023.54,5,Winter,5.0,inland,Sunny
2378,4.0,89,7.0,61.0,partly cloudy,986.03,1,Winter,1.5,inland,Snowy
11797,30.0,78,9.5,75.0,partly cloudy,1002.6,1,Summer,4.5,inland,Rainy
12294,19.0,28,11.0,92.0,cloudy,969.51,2,Spring,16.5,coastal,Snowy
1293,31.0,75,13.0,61.0,overcast,1017.43,3,Summer,4.0,inland,Rainy
10422,-5.0,71,14.0,57.0,partly cloudy,944.07,0,Winter,10.5,inland,Sunny
11684,24.0,70,10.5,15.0,partly cloudy,1137.19,12,Summer,0.0,inland,Snowy
6827,28.0,31,2.5,4.0,clear,1021.62,6,Spring,8.5,mountain,Sunny
2127,4.0,65,7.0,77.0,partly cloudy,980.37,0,Winter,3.5,mountain,Snowy
10455,14.0,68,13.0,63.0,overcast,992.68,3,Autumn,4.0,inland,Rainy
1273,26.0,60,8.5,25.0,overcast,1019.64,2,Autumn,6.0,mountain,Cloudy
8255,-5.0,81,7.5,66.0,partly cloudy,984.81,1,Winter,1.5,inland,Snowy
4865,10.0,31,4.5,30.0,overcast,874.55,13,Autumn,4.5,coastal,Sunny
12380,13.0,68,8.0,36.0,partly cloudy,1018.32,2,Spring,6.5,coastal,Cloudy
12991,17.0,95,6.5,107.0,clear,1028.12,14,Summer,8.5,mountain,Sunny
3929,35.0,67,5.0,14.0,clear,1010.4,10,Spring,7.5,coastal,Sunny
10970,13.0,95,5.5,66.0,partly cloudy,1012.67,1,Winter,3.0,mountain,Rainy
2406,25.0,62,1.0,33.0,partly cloudy,1003.39,3,Spring,5.5,mountain,Cloudy
5121,0.0,81,1.5,96.0,overcast,983.5,1,Winter,1.5,inland,Snowy
7681,23.0,71,15.5,81.0,partly cloudy,992.03,0,Winter,4.5,inland,Rainy
6023,28.0,77,14.5,29.0,overcast,1004.84,3,Winter,5.5,inland,Cloudy
8956,12.0,79,10.5,31.0,partly cloudy,1008.14,1,Autumn,6.5,coastal,Cloudy
3464,30.0,71,9.5,45.0,partly cloudy,1003.98,4,Winter,5.0,mountain,Cloudy
13082,35.0,23,7.0,5.0,clear,1025.93,10,Winter,5.0,inland,Sunny
717,-8.0,82,13.0,90.0,overcast,985.99,1,Winter,1.0,mountain,Snowy
8711,-2.0,95,11.0,56.0,partly cloudy,990.33,0,Winter,1.0,inland,Snowy
6041,24.0,47,3.0,16.0,clear,1029.8,8,Autumn,5.0,coastal,Sunny
4068,18.0,54,4.5,41.0,overcast,1018.57,1,Autumn,5.0,mountain,Cloudy
11569,0.0,78,6.0,83.0,overcast,986.89,0,Winter,4.5,mountain,Snowy
11686,31.0,60,8.0,6.0,clear,1013.71,8,Winter,8.5,coastal,Sunny
9251,17.0,50,5.0,34.0,overcast,1002.97,1,Autumn,6.5,mountain,Cloudy
4124,31.0,22,8.0,11.0,clear,1020.35,11,Winter,6.5,inland,Sunny
3580,4.0,97,4.5,77.0,overcast,990.82,1,Winter,2.5,inland,Snowy
8495,42.0,26,2.5,2.0,clear,1020.33,10,Winter,8.0,mountain,Sunny
12188,21.0,77,10.5,19.0,overcast,1002.73,2,Spring,6.0,coastal,Cloudy
4217,-4.0,102,36.0,79.0,partly cloudy,997.44,12,Winter,3.5,mountain,Snowy
376,10.0,58,8.5,40.0,cloudy,1101.7,5,Winter,18.0,coastal,Snowy
9718,32.0,29,4.0,0.0,clear,1025.6,5,Summer,7.5,mountain,Sunny
753,31.0,69,16.0,50.0,partly cloudy,1016.26,2,Winter,4.5,inland,Rainy
8511,42.0,37,9.5,2.0,partly cloudy,1013.47,9,Winter,8.5,inland,Sunny
7534,10.0,70,12.0,48.0,overcast,1015.17,3,Autumn,6.0,inland,Cloudy
9453,37.0,59,7.5,12.0,clear,1010.09,11,Winter,9.0,inland,Sunny
535,80.0,76,3.0,93.0,clear,1014.26,13,Winter,3.0,inland,Sunny
12230,44.0,41,5.0,11.0,clear,1022.17,11,Spring,8.5,mountain,Sunny
11585,20.0,87,5.5,83.0,partly cloudy,1012.43,3,Summer,2.0,mountain,Rainy
10362,-8.0,86,12.5,68.0,overcast,981.43,1,Winter,1.5,mountain,Snowy
3660,30.0,76,3.0,19.0,overcast,1019.94,4,Summer,5.0,coastal,Cloudy
9466,24.0,87,38.0,86.0,partly cloudy,1004.15,14,Spring,2.5,inland,Rainy
5359,26.0,53,13.0,49.0,cloudy,1076.52,13,Spring,19.0,mountain,Sunny
3650,34.0,77,9.5,24.0,overcast,1001.9,4,Summer,5.5,coastal,Cloudy
5440,26.0,91,19.5,90.0,overcast,1010.6,2,Autumn,4.0,mountain,Rainy
5449,61.0,84,6.5,90.0,clear,1026.41,13,Spring,4.5,coastal,Sunny
8188,12.0,84,19.0,77.0,overcast,995.09,2,Summer,3.5,mountain,Rainy
10209,27.0,91,19.0,77.0,overcast,999.46,1,Spring,2.0,inland,Rainy
722,14.0,73,13.0,40.0,overcast,1016.96,1,Autumn,8.0,coastal,Cloudy
7726,13.0,41,7.5,87.0,partly cloudy,1026.52,5,Autumn,4.5,inland,Sunny
10458,3.0,66,16.5,84.0,partly cloudy,997.36,1,Winter,4.5,inland,Snowy
1003,36.0,32,1.5,19.0,partly cloudy,1013.5,11,Summer,9.0,mountain,Sunny
4163,0.0,63,8.5,69.0,overcast,983.33,0,Winter,2.0,inland,Snowy
12669,11.0,91,34.5,82.0,overcast,1007.44,7,Winter,1.5,mountain,Rainy
10263,25.0,94,16.5,78.0,partly cloudy,990.84,0,Spring,1.5,coastal,Rainy
6293,29.0,59,4.0,5.0,clear,1017.58,8,Spring,10.0,mountain,Sunny
9116,26.0,98,16.5,61.0,overcast,1017.35,0,Winter,1.0,inland,Rainy
11439,21.0,57,2.0,67.0,cloudy,823.08,7,Spring,7.5,mountain,Snowy
10546,-4.0,97,20.0,53.0,overcast,982.49,0,Winter,2.5,mountain,Snowy
1061,33.0,74,5.5,93.0,overcast,993.4,1,Autumn,4.5,mountain,Rainy
676,-6.0,70,9.5,62.0,overcast,986.98,1,Winter,2.5,mountain,Snowy
12744,21.0,94,7.5,50.0,overcast,1014.82,3,Autumn,1.5,inland,Rainy
7805,34.0,94,8.5,97.0,overcast,1007.25,1,Spring,5.0,inland,Rainy
3738,10.0,61,7.0,80.0,overcast,995.17,0,Summer,1.5,coastal,Rainy
5769,26.0,90,11.5,75.0,partly cloudy,1011.38,2,Spring,3.0,inland,Rainy
1223,42.0,21,7.0,14.0,clear,1015.04,9,Summer,6.0,inland,Sunny
8649,22.0,93,5.5,70.0,overcast,1014.93,0,Winter,3.5,mountain,Rainy
12311,44.0,42,5.5,12.0,clear,1021.99,6,Winter,5.5,coastal,Sunny
8909,32.0,51,10.0,25.0,overcast,1004.4,1,Autumn,6.5,inland,Cloudy
8771,16.0,51,7.0,23.0,partly cloudy,1012.29,3,Summer,8.0,coastal,Cloudy
5794,27.0,24,8.0,5.0,partly cloudy,1016.47,10,Winter,8.0,inland,Sunny
9286,15.0,74,0.5,14.0,partly cloudy,1010.49,2,Autumn,7.0,inland,Cloudy
12232,36.0,34,1.0,10.0,clear,1018.65,8,Summer,7.5,coastal,Sunny
9491,7.0,60,2.5,85.0,partly cloudy,877.83,2,Spring,7.0,mountain,Rainy
3337,-3.0,73,22.5,105.0,overcast,984.53,2,Winter,1.0,mountain,Snowy
7393,12.0,50,6.0,30.0,overcast,1009.15,3,Summer,8.0,inland,Cloudy
2533,25.0,81,8.5,94.0,partly cloudy,1001.63,1,Summer,2.5,coastal,Rainy
3973,-6.0,72,11.5,57.0,partly cloudy,981.1,1,Winter,1.5,inland,Snowy
6944,13.0,49,2.5,49.0,cloudy,1058.18,12,Summer,18.5,inland,Snowy
11616,-1.0,79,16.5,74.0,partly cloudy,984.48,1,Winter,2.0,inland,Snowy
9063,34.0,76,10.5,34.0,partly cloudy,1012.14,1,Winter,6.0,inland,Cloudy
13043,35.0,75,18.5,79.0,overcast,1005.55,3,Winter,1.5,inland,Rainy
8099,13.0,79,11.0,62.0,overcast,997.74,2,Autumn,5.0,mountain,Rainy
2261,3.0,54,5.5,91.0,cloudy,1061.43,11,Autumn,17.5,mountain,Cloudy
7640,23.0,75,4.5,46.0,partly cloudy,1016.07,1,Winter,8.5,mountain,Cloudy
10686,32.0,77,5.0,24.0,partly cloudy,1004.79,2,Winter,8.0,mountain,Cloudy
9403,33.0,55,0.0,18.0,partly cloudy,1006.11,3,Autumn,7.0,mountain,Cloudy
4596,33.0,43,1.0,16.0,clear,1024.67,7,Spring,5.0,inland,Sunny
3868,22.0,81,19.0,67.0,overcast,1015.57,3,Spring,3.5,coastal,Rainy
9875,32.0,45,1.0,8.0,clear,1019.67,8,Autumn,7.5,inland,Sunny
3747,24.0,58,14.0,30.0,overcast,1018.24,2,Autumn,5.0,coastal,Cloudy
11313,-10.0,82,13.5,85.0,overcast,986.94,1,Winter,2.0,inland,Snowy
1439,25.0,94,13.5,99.0,overcast,1005.95,10,Spring,1.5,mountain,Cloudy
9582,40.0,26,6.5,4.0,partly cloudy,1021.59,6,Spring,9.5,mountain,Sunny
3547,-5.0,92,9.0,84.0,overcast,998.06,1,Winter,4.5,mountain,Snowy
10169,28.0,64,16.5,61.0,overcast,1006.11,3,Winter,1.5,mountain,Rainy
1667,10.0,81,11.5,75.0,partly cloudy,1006.82,3,Summer,3.5,inland,Rainy
2260,-7.0,87,2.5,95.0,partly cloudy,987.33,0,Winter,1.5,mountain,Snowy
7156,42.0,60,0.5,0.0,clear,1029.12,7,Winter,6.5,coastal,Sunny
11334,-8.0,63,0.5,87.0,partly cloudy,997.27,1,Winter,3.0,mountain,Snowy
11495,12.0,54,8.0,44.0,overcast,1002.67,1,Spring,7.0,inland,Cloudy
12487,30.0,32,3.0,3.0,clear,1012.93,11,Winter,9.5,mountain,Sunny
11411,26.0,30,1.0,54.0,overcast,1081.77,4,Spring,4.5,inland,Rainy
2675,-5.0,88,14.5,53.0,overcast,985.74,1,Winter,4.5,mountain,Snowy
6559,42.0,61,0.0,17.0,clear,1016.89,11,Summer,9.0,coastal,Sunny
5165,32.0,82,11.0,53.0,partly cloudy,1008.54,2,Winter,1.5,mountain,Rainy
12483,22.0,76,9.5,31.0,partly cloudy,1005.45,1,Summer,7.5,mountain,Cloudy
10360,24.0,79,9.5,79.0,partly cloudy,1000.98,3,Spring,4.5,mountain,Rainy
8418,52.0,77,21.5,94.0,partly cloudy,1009.17,0,Autumn,9.0,mountain,Cloudy
7537,40.0,23,8.0,19.0,clear,1015.43,6,Winter,7.0,mountain,Sunny
1173,-5.0,69,9.0,52.0,overcast,984.19,1,Winter,2.0,mountain,Snowy
1969,26.0,70,9.5,97.0,overcast,1012.6,2,Autumn,3.0,inland,Rainy
11197,20.0,76,5.0,13.0,partly cloudy,1008.62,2,Autumn,6.5,mountain,Cloudy
4701,44.0,106,22.0,77.0,partly cloudy,1012.6,7,Summer,8.5,coastal,Cloudy
7180,30.0,96,20.5,81.0,overcast,1003.76,0,Autumn,2.5,coastal,Rainy
13045,41.0,43,0.5,3.0,partly cloudy,1018.47,10,Autumn,8.0,inland,Sunny
2419,44.0,47,6.5,3.0,clear,1027.72,10,Summer,5.5,coastal,Sunny
9710,31.0,42,2.0,9.0,clear,1012.01,8,Spring,6.0,coastal,Sunny
10285,15.0,78,6.0,27.0,overcast,1005.16,1,Summer,6.5,mountain,Cloudy
4890,36.0,65,9.5,3.0,clear,1014.85,11,Autumn,7.5,coastal,Sunny
1066,1.0,60,18.5,64.0,overcast,994.13,0,Winter,5.0,mountain,Snowy
5890,-3.0,102,45.0,107.0,overcast,983.34,6,Winter,5.5,mountain,Snowy
5122,27.0,36,6.5,8.0,clear,1023.87,7,Autumn,9.0,mountain,Sunny
6667,42.0,24,3.0,12.0,partly cloudy,1023.94,6,Summer,6.5,mountain,Sunny
392,29.0,34,0.5,17.0,clear,1017.92,10,Spring,6.0,inland,Sunny
1445,-10.0,85,19.0,71.0,overcast,989.02,0,Winter,2.5,mountain,Snowy
10321,18.0,79,5.0,36.0,partly cloudy,1010.23,4,Summer,6.0,inland,Cloudy
